art,knr2017,xftot,kommune2017,fylkesnr,aar,region,bestv,NT,kalvprs,okseprs,kuprs,okseavad,sum,kalvprku,svekt_o,svekt_ku,svekt_ka,oksevekt,kuvekt,kalvvekt,moksev,mkuv,mkalvv,skalvvekt,vkalvvekt,mskalvv,mvkalvv,LANDKAT,ALTREG,reg,kommune,bestandsvekst,vinterbest,snittbest,lnfelt,lnvbest,hrate,Høstingsrate,Tilvekstrate,antkg,antmkg,utmar,TOTBAR
rå,1124,8.333333333,Sola,11,1979,10,0.081,0.3,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,coast,2,Sola,0.08436179,38.64497539,41.42275316,2.120263536,3.654416764,0.21563821,0.21563821,0.3,983.7903876,442.7885199,30.04,14.73996405
rå,1127,6,Randaberg,11,1979,10,0.081,0.3,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,coast,2,Randaberg,0.08436179,27.82438228,29.82438228,1.791759469,3.325912697,0.21563821,0.21563821,0.3,708.3290791,318.8077344,7.75,41.13648185
rå,1129,5.333333333,Forsand,11,1979,10,0.081,0.15,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,mountain,3,Forsand,0.08436179,81.25348483,83.03126261,1.673976434,4.397573711,0.06563821,0.06563821,0.15,1971.992487,887.5626817,699.14,1.269506367
rå,1130,2,Strand,11,1979,10,0.081,0.2,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,inlandlow,2,Strand,0.08436179,17.29532127,17.96198794,0.693147181,2.850436018,0.11563821,0.11563821,0.2,426.5972135,192.00467,168.22,1.141390263
rå,1133,21.33333333,Hjelmeland,11,1979,10,0.081,0.15,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,mountain,3,Hjelmeland,0.08436179,325.0139393,332.1250504,3.060270795,5.783868072,0.06563821,0.06563821,0.15,7887.969948,3550.250727,973.64,3.646369014
rå,1134,4.333333333,Suldal,11,1979,10,0.081,0.15,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,mountain,3,Suldal,0.08436179,66.01845642,67.46290087,1.466337069,4.189934346,0.06563821,0.06563821,0.15,1602.243896,721.1446788,1641.69,0.439269703
rå,1135,0,Sauda,11,1979,10,0.081,0.15,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,mountain,3,Sauda,0.08436179,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,498.83,#NULL!
rå,1141,29.66666667,Finnøy,11,1979,10,0.081,0.3,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,coast,2,Finnøy,0.08436179,137.5761124,147.4650013,3.390024081,4.924177308,0.21563821,0.21563821,0.3,3502.29378,1576.327131,63.86,24.68410791
rå,1142,0,Rennesøy,11,1979,10,0.081,0.3,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,coast,2,Rennesøy,0.08436179,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,25.52,#NULL!
rå,1144,0,Kvitsøy,11,1979,10,0.081,0.3,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,coast,2,Kvitsøy,0.08436179,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3.13,#NULL!
rå,1145,0,Bokn,11,1979,10,0.081,0.3,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,coast,2,Bokn,0.08436179,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,37.15,#NULL!
rå,1146,0,Tysvær,11,1979,10,0.081,0.3,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,coast,2,Tysvær,0.08436179,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,341.25,#NULL!
rå,1149,0,Karmøy,11,1979,10,0.081,0.3,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,coast,2,Karmøy,0.08436179,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,166.71,#NULL!
rå,1151,0,Utsira,11,1979,10,0.081,0.3,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,coast,2,Utsira,0.08436179,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5.14,#NULL!
rå,1160,0,Vindafjord,11,1979,10,0.081,0.2,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,inlandlow,2,Vindafjord,0.08436179,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,505.29,#NULL!
rå,1201,0,Bergen,12,1979,2,0.088,0.3,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,coast,2,Bergen,0.091978159,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,410.34,#NULL!
rå,1211,0,Etne,12,1979,2,0.088,0.2,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,inlandlow,2,Etne,0.091978159,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,652.5,#NULL!
rå,1216,0,Sveio,12,1979,2,0.088,0.3,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,coast,2,Sveio,0.091978159,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,200.3,#NULL!
rå,1219,0,Bømlo,12,1979,2,0.088,0.3,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,coast,2,Bømlo,0.091978159,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,221,#NULL!
rå,1221,0,Stord,12,1979,2,0.088,0.3,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,coast,2,Stord,0.091978159,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,129.53,#NULL!
rå,1222,0,Fitjar,12,1979,2,0.088,0.3,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,coast,2,Fitjar,0.091978159,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,129.2,#NULL!
rå,1223,0,Tysnes,12,1979,2,0.088,0.3,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,coast,2,Tysnes,0.091978159,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,232.68,#NULL!
rå,1224,0,Kvinnherad,12,1979,2,0.088,0.15,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,mountain,3,Kvinnherad,0.091978159,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1052.75,#NULL!
rå,1227,0,Jondal,12,1979,2,0.088,0.15,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,mountain,3,Jondal,0.091978159,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,191.9,#NULL!
rå,1228,0,Odda,12,1979,2,0.088,0.15,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,mountain,3,Odda,0.091978159,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1578.44,#NULL!
rå,1231,0,Ullensvang,12,1979,2,0.088,0.15,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,mountain,3,Ullensvang,0.091978159,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1294.2,#NULL!
rå,1232,0,Eidfjord,12,1979,2,0.088,0.15,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,mountain,3,Eidfjord,0.091978159,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1456.18,#NULL!
rå,1233,0,Ulvik,12,1979,2,0.088,0.15,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,mountain,3,Ulvik,0.091978159,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,675.57,#NULL!
rå,1234,0,Granvin,12,1979,2,0.088,0.2,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,inlandlow,2,Granvin,0.091978159,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,200.24,#NULL!
rå,1235,0,Voss,12,1979,2,0.088,0.15,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,mountain,3,Voss,0.091978159,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1678.5,#NULL!
rå,1238,0,Kvam,12,1979,2,0.088,0.2,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,inlandlow,2,Kvam,0.091978159,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,560.4,#NULL!
rå,1241,0,Fusa,12,1979,2,0.088,0.2,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,inlandlow,2,Fusa,0.091978159,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,338.58,#NULL!
rå,1242,0,Samnanger,12,1979,2,0.088,0.2,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,inlandlow,2,Samnanger,0.091978159,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,251.88,#NULL!
rå,1243,0,Os,12,1979,2,0.088,0.3,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,coast,2,Os,0.091978159,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,123.08,#NULL!
rå,1244,0,Austevoll,12,1979,2,0.088,0.3,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,coast,2,Austevoll,0.091978159,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,106.36,#NULL!
rå,1245,0,Sund,12,1979,2,0.088,0.3,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,coast,2,Sund,0.091978159,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,91.68,#NULL!
rå,1246,0,Fjell,12,1979,2,0.088,0.3,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,coast,2,Fjell,0.091978159,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,135.25,#NULL!
rå,1247,0,Askøy,12,1979,2,0.088,0.3,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,coast,2,Askøy,0.091978159,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,88.75,#NULL!
rå,1251,0,Vaksdal,12,1979,2,0.088,0.2,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,inlandlow,2,Vaksdal,0.091978159,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,710.15,#NULL!
rå,1252,0,Modalen,12,1979,2,0.088,0.15,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,mountain,3,Modalen,0.091978159,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,375.15,#NULL!
rå,1253,0,Osterøy,12,1979,2,0.088,0.3,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,coast,2,Osterøy,0.091978159,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,223.66,#NULL!
rå,1256,0,Meland,12,1979,2,0.088,0.3,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,coast,2,Meland,0.091978159,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,75.77,#NULL!
rå,1259,0,Øygarden,12,1979,2,0.088,0.3,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,coast,2,Øygarden,0.091978159,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,60.71,#NULL!
rå,1260,0,Radøy,12,1979,2,0.088,0.3,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,coast,2,Radøy,0.091978159,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,79.22,#NULL!
rå,1263,0,Lindås,12,1979,2,0.088,0.3,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,coast,2,Lindås,0.091978159,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,418.41,#NULL!
rå,1264,0,Austrheim,12,1979,2,0.088,0.3,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,coast,2,Austrheim,0.091978159,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,50.14,#NULL!
rå,1265,0,Fedje,12,1979,2,0.088,0.3,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,coast,2,Fedje,0.091978159,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,8.58,#NULL!
rå,1266,0,Masfjorden,12,1979,2,0.088,0.15,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,mountain,3,Masfjorden,0.091978159,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,519.6,#NULL!
rå,1401,0,Flora,14,1979,2,0.088,0.3,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,coast,2,Flora,0.091978159,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,648.06,#NULL!
rå,1411,0,Gulen,14,1979,2,0.088,0.3,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,coast,2,Gulen,0.091978159,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,557.26,#NULL!
rå,1412,0,Solund,14,1979,2,0.088,0.3,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,coast,2,Solund,0.091978159,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,216.68,#NULL!
rå,1413,0,Hyllestad,14,1979,2,0.088,0.3,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,coast,2,Hyllestad,0.091978159,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,238.22,#NULL!
rå,1416,0,Høyanger,14,1979,2,0.088,0.15,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,mountain,3,Høyanger,0.091978159,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,849.26,#NULL!
rå,1417,0,Vik,14,1979,2,0.088,0.15,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,mountain,3,Vik,0.091978159,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,770.9,#NULL!
rå,1418,0,Balestrand,14,1979,2,0.088,0.15,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,mountain,3,Balestrand,0.091978159,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,413.5,#NULL!
rå,1419,0,Leikanger,14,1979,2,0.088,0.15,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,mountain,3,Leikanger,0.091978159,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,178.44,#NULL!
rå,1420,0,Sogndal,14,1979,2,0.088,0.15,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,mountain,3,Sogndal,0.091978159,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,714.47,#NULL!
rå,1421,0,Aurland,14,1979,2,0.088,0.15,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,mountain,3,Aurland,0.091978159,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1412.14,#NULL!
rå,1422,0,Lærdal,14,1979,2,0.088,0.15,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,mountain,3,Lærdal,0.091978159,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1278.26,#NULL!
rå,1424,0,Årdal,14,1979,2,0.088,0.15,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,mountain,3,Årdal,0.091978159,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,939.95,#NULL!
rå,1426,0,Luster,14,1979,2,0.088,0.15,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,mountain,3,Luster,0.091978159,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2598.83,#NULL!
rå,1428,0,Askvoll,14,1979,2,0.088,0.3,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,coast,2,Askvoll,0.091978159,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,291.2,#NULL!
rå,1429,0,Fjaler,14,1979,2,0.088,0.3,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,coast,2,Fjaler,0.091978159,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,372.5,#NULL!
rå,1430,0,Gaular,14,1979,2,0.088,0.2,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,inlandlow,2,Gaular,0.091978159,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,511.6,#NULL!
rå,1431,0,Jølster,14,1979,2,0.088,0.2,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,inlandlow,2,Jølster,0.091978159,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,592.68,#NULL!
rå,1432,0,Førde,14,1979,2,0.088,0.15,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,mountain,3,Førde,0.091978159,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,542.76,#NULL!
rå,1433,0,Naustdal,14,1979,2,0.088,0.15,0.3,0.35,0.35,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28,27,15,12.17,11.84,7.62,#NULL!,#NULL!,#NULL!,#NULL!,WNorway,mountain,3,Naustdal,0.091978159,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,334.17,#NULL!
